movieId,title,genres,year,clean_titles,clean_genres,movies_text,count,mean_rating
63859,Bolt (2008),Action|Adventure|Animation|Children|Comedy,2008,bolt,action adventure animation children comedy,bolt action adventure animation children comedy,18,3.388888888888889
63876,Milk (2008),Drama,2008,milk,drama,milk drama,11,3.5454545454545454
63992,Twilight (2008),Drama|Fantasy|Romance|Thriller,2008,twilight,drama fantasy romance thriller,twilight drama fantasy romance thriller,22,2.409090909090909
64030,Transporter 3 (2008),Action|Adventure|Crime|Thriller,2008,transporter 3,action adventure crime thriller,transporter 3 action adventure crime thriller,6,2.6666666666666665
64034,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",Drama|War,2008,"boy in the striped pajamas, the (boy in the striped pyjamas, the)",drama war,"boy in the striped pajamas, the (boy in the striped pyjamas, the) drama war",6,3.4166666666666665
64231,Punisher: War Zone (2008),Action|Crime|Drama|Thriller,2008,punisher: war zone,action crime drama thriller,punisher: war zone action crime drama thriller,6,3.0
64285,Wallace and Gromit in 'A Matter of Loaf and Death' (2008),Animation|Comedy,2008,wallace and gromit in 'a matter of loaf and death',animation comedy,wallace and gromit in 'a matter of loaf and death' animation comedy,5,3.7
64497,"Day the Earth Stood Still, The (2008)",Drama|Sci-Fi|Thriller|IMAX,2008,"day the earth stood still, the",drama sci-fi thriller imax,"day the earth stood still, the drama sci-fi thriller imax",7,2.7857142857142856
64575,Doubt (2008),Drama|Mystery,2008,doubt,drama mystery,doubt drama mystery,7,3.357142857142857
64614,Gran Torino (2008),Crime|Drama,2008,gran torino,crime drama,gran torino crime drama,46,3.9456521739130435
64620,Frost/Nixon (2008),Drama,2008,frost/nixon,drama,frost/nixon drama,9,3.9444444444444446
64622,"Reader, The (2008)",Drama|Romance,2008,"reader, the",drama romance,"reader, the drama romance",7,3.2142857142857144
64716,Seven Pounds (2008),Drama,2008,seven pounds,drama,seven pounds drama,11,4.136363636363637
64839,"Wrestler, The (2008)",Drama,2008,"wrestler, the",drama,"wrestler, the drama",34,3.735294117647059
64957,"Curious Case of Benjamin Button, The (2008)",Drama|Fantasy|Mystery|Romance,2008,"curious case of benjamin button, the",drama fantasy mystery romance,"curious case of benjamin button, the drama fantasy mystery romance",37,3.5945945945945947
64969,Yes Man (2008),Comedy,2008,yes man,comedy,yes man comedy,34,3.6176470588235294
64983,Valkyrie (2008),Drama|Thriller|War,2008,valkyrie,drama thriller war,valkyrie drama thriller war,11,3.409090909090909
65088,Bedtime Stories (2008),Adventure|Children|Comedy,2008,bedtime stories,adventure children comedy,bedtime stories adventure children comedy,11,3.3636363636363638
65130,Revolutionary Road (2008),Drama|Romance,2008,revolutionary road,drama romance,revolutionary road drama romance,5,3.7
65216,Defiance (2008),Drama|Thriller|War,2008,defiance,drama thriller war,defiance drama thriller war,7,3.9285714285714284
65230,Marley & Me (2008),Comedy|Drama,2008,marley & me,comedy drama,marley & me comedy drama,14,3.142857142857143
65261,Ponyo (Gake no ue no Ponyo) (2008),Adventure|Animation|Children|Fantasy,2008,ponyo (gake no ue no ponyo),adventure animation children fantasy,ponyo (gake no ue no ponyo) adventure animation children fantasy,11,4.0
65514,Ip Man (2008),Action|Drama|War,2008,ip man,action drama war,ip man action drama war,10,3.95
65682,Underworld: Rise of the Lycans (2009),Action|Fantasy|Horror|Thriller,2009,underworld: rise of the lycans,action fantasy horror thriller,underworld: rise of the lycans action fantasy horror thriller,7,3.642857142857143
65685,Inkheart (2008),Adventure|Fantasy,2008,inkheart,adventure fantasy,inkheart adventure fantasy,5,3.5
65802,Paul Blart: Mall Cop (2009),Action|Comedy|Crime,2009,paul blart: mall cop,action comedy crime,paul blart: mall cop action comedy crime,7,2.7142857142857144
66097,Coraline (2009),Animation|Fantasy|Thriller,2009,coraline,animation fantasy thriller,coraline animation fantasy thriller,35,3.7
66203,He's Just Not That Into You (2009),Comedy|Drama|Romance,2009,he's just not that into you,comedy drama romance,he's just not that into you comedy drama romance,11,2.8181818181818183
66297,Futurama: Into the Wild Green Yonder (2009),Action|Animation|Comedy|Sci-Fi,2009,futurama: into the wild green yonder,action animation comedy sci-fi,futurama: into the wild green yonder action animation comedy sci-fi,6,3.5
66371,Departures (Okuribito) (2008),Drama,2008,departures (okuribito),drama,departures (okuribito) drama,5,4.1
66509,Funny People (2009),Comedy|Drama,2009,funny people,comedy drama,funny people comedy drama,5,3.5
66785,"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom) (2008)",Action|Adventure|Comedy|Western,2008,"good, the bad, the weird, the (joheunnom nabbeunnom isanghannom)",action adventure comedy western,"good, the bad, the weird, the (joheunnom nabbeunnom isanghannom) action adventure comedy western",5,3.8
66934,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi,2008,dr. horrible's sing-along blog,comedy drama musical sci-fi,dr. horrible's sing-along blog comedy drama musical sci-fi,24,3.9166666666666665
67087,"I Love You, Man (2009)",Comedy,2009,"i love you, man",comedy,"i love you, man comedy",17,3.5294117647058822
67197,Knowing (2009),Action|Drama|Mystery|Sci-Fi|Thriller,2009,knowing,action drama mystery sci-fi thriller,knowing action drama mystery sci-fi thriller,9,2.8333333333333335
67255,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",Crime|Drama|Mystery|Thriller,2009,"girl with the dragon tattoo, the (män som hatar kvinnor)",crime drama mystery thriller,"girl with the dragon tattoo, the (män som hatar kvinnor) crime drama mystery thriller",25,3.94
67408,Monsters vs. Aliens (2009),Animation|Sci-Fi|IMAX,2009,monsters vs. aliens,animation sci-fi imax,monsters vs. aliens animation sci-fi imax,8,3.25
67734,Adventureland (2009),Comedy|Drama,2009,adventureland,comedy drama,adventureland comedy drama,15,3.3333333333333335
67923,"Fast & Furious (Fast and the Furious 4, The) (2009)",Action|Crime|Drama|Thriller,2009,"fast & furious (fast and the furious 4, the)",action crime drama thriller,"fast & furious (fast and the furious 4, the) action crime drama thriller",10,3.25
67997,In the Loop (2009),Comedy,2009,in the loop,comedy,in the loop comedy,5,4.3
68073,Pirate Radio (2009),Comedy|Drama,2009,pirate radio,comedy drama,pirate radio comedy drama,5,3.4
68135,17 Again (2009),Comedy|Drama,2009,17 again,comedy drama,17 again comedy drama,10,3.55
68157,Inglourious Basterds (2009),Action|Drama|War,2009,inglourious basterds,action drama war,inglourious basterds action drama war,88,4.136363636363637
68205,Crank: High Voltage (2009),Action|Comedy|Crime,2009,crank: high voltage,action comedy crime,crank: high voltage action comedy crime,8,2.9375
68237,Moon (2009),Drama|Mystery|Sci-Fi|Thriller,2009,moon,drama mystery sci-fi thriller,moon drama mystery sci-fi thriller,32,3.96875
68319,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller,2009,x-men origins: wolverine,action sci-fi thriller,x-men origins: wolverine action sci-fi thriller,26,2.8653846153846154
68358,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,2009,star trek,action adventure sci-fi imax,star trek action adventure sci-fi imax,59,3.864406779661017
68554,Angels & Demons (2009),Crime|Drama|Mystery|Thriller,2009,angels & demons,crime drama mystery thriller,angels & demons crime drama mystery thriller,17,3.264705882352941
68659,Fanboys (2009),Adventure|Comedy|Drama,2009,fanboys,adventure comedy drama,fanboys adventure comedy drama,8,2.875
68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,2009,terminator salvation,action adventure sci-fi thriller,terminator salvation action adventure sci-fi thriller,18,3.25
68793,Night at the Museum: Battle of the Smithsonian (2009),Action|Comedy|IMAX,2009,night at the museum: battle of the smithsonian,action comedy imax,night at the museum: battle of the smithsonian action comedy imax,10,3.1
68952,Drag Me to Hell (2009),Comedy|Horror,2009,drag me to hell,comedy horror,drag me to hell comedy horror,6,3.75
68954,Up (2009),Adventure|Animation|Children|Drama,2009,up,adventure animation children drama,up adventure animation children drama,105,4.004761904761905
69069,Fired Up (2009),Comedy,2009,fired up,comedy,fired up comedy,6,3.5833333333333335
69122,"Hangover, The (2009)",Comedy|Crime,2009,"hangover, the",comedy crime,"hangover, the comedy crime",76,3.6315789473684212
69134,Antichrist (2009),Drama|Fantasy,2009,antichrist,drama fantasy,antichrist drama fantasy,5,3.8
69278,Land of the Lost (2009),Action|Adventure|Comedy|Sci-Fi,2009,land of the lost,action adventure comedy sci-fi,land of the lost action adventure comedy sci-fi,7,3.2142857142857144
69306,"Taking of Pelham 1 2 3, The (2009)",Crime|Drama|Thriller,2009,"taking of pelham 1 2 3, the",crime drama thriller,"taking of pelham 1 2 3, the crime drama thriller",6,3.1666666666666665
69406,"Proposal, The (2009)",Comedy|Romance,2009,"proposal, the",comedy romance,"proposal, the comedy romance",16,3.5
69436,Year One (2009),Adventure|Comedy,2009,year one,adventure comedy,year one adventure comedy,7,2.7857142857142856
69481,"Hurt Locker, The (2008)",Action|Drama|Thriller|War,2008,"hurt locker, the",action drama thriller war,"hurt locker, the action drama thriller war",34,4.0588235294117645
69526,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,2009,transformers: revenge of the fallen,action adventure sci-fi imax,transformers: revenge of the fallen action adventure sci-fi imax,20,2.425
69640,Public Enemies (2009),Crime|Drama|Thriller,2009,public enemies,crime drama thriller,public enemies crime drama thriller,9,3.0555555555555554
69644,Ice Age: Dawn of the Dinosaurs (2009),Action|Adventure|Animation|Children|Comedy|Romance,2009,ice age: dawn of the dinosaurs,action adventure animation children comedy romance,ice age: dawn of the dinosaurs action adventure animation children comedy romance,14,2.607142857142857
69757,(500) Days of Summer (2009),Comedy|Drama|Romance,2009,(500) days of summer,comedy drama romance,(500) days of summer comedy drama romance,42,3.6666666666666665
69784,Brüno (Bruno) (2009),Comedy,2009,brüno (bruno),comedy,brüno (bruno) comedy,10,3.65
69844,Harry Potter and the Half-Blood Prince (2009),Adventure|Fantasy|Mystery|Romance|IMAX,2009,harry potter and the half-blood prince,adventure fantasy mystery romance imax,harry potter and the half-blood prince adventure fantasy mystery romance imax,58,3.8879310344827585
69951,"Imaginarium of Doctor Parnassus, The (2009)",Drama|Fantasy,2009,"imaginarium of doctor parnassus, the",drama fantasy,"imaginarium of doctor parnassus, the drama fantasy",16,3.8125
70183,"Ugly Truth, The (2009)",Comedy|Drama|Romance,2009,"ugly truth, the",comedy drama romance,"ugly truth, the comedy drama romance",12,3.6666666666666665
70286,District 9 (2009),Mystery|Sci-Fi|Thriller,2009,district 9,mystery sci-fi thriller,district 9 mystery sci-fi thriller,65,3.776923076923077
70293,Julie & Julia (2009),Comedy|Drama|Romance,2009,julie & julia,comedy drama romance,julie & julia comedy drama romance,12,2.9583333333333335
70336,G.I. Joe: The Rise of Cobra (2009),Action|Adventure|Sci-Fi|Thriller,2009,g.i. joe: the rise of cobra,action adventure sci-fi thriller,g.i. joe: the rise of cobra action adventure sci-fi thriller,8,2.625
70599,"Time Traveler's Wife, The (2009)",Drama|Romance|Sci-Fi,2009,"time traveler's wife, the",drama romance sci-fi,"time traveler's wife, the drama romance sci-fi",5,3.9
71033,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",Crime|Drama|Mystery|Romance|Thriller,2009,"secret in their eyes, the (el secreto de sus ojos)",crime drama mystery romance thriller,"secret in their eyes, the (el secreto de sus ojos) crime drama mystery romance thriller",7,3.857142857142857
71057,9 (2009),Adventure|Animation|Sci-Fi,2009,9,adventure animation sci-fi,9 adventure animation sci-fi,14,3.642857142857143
71106,Frequently Asked Questions About Time Travel (2009),Comedy|Sci-Fi,2009,frequently asked questions about time travel,comedy sci-fi,frequently asked questions about time travel comedy sci-fi,5,3.6
71135,Pandorum (2009),Horror|Sci-Fi|Thriller,2009,pandorum,horror sci-fi thriller,pandorum horror sci-fi thriller,5,3.4
71156,"Men Who Stare at Goats, The (2009)",Action|Comedy|Drama,2009,"men who stare at goats, the",action comedy drama,"men who stare at goats, the action comedy drama",9,3.388888888888889
71254,Gamer (2009),Action|Sci-Fi|Thriller,2009,gamer,action sci-fi thriller,gamer action sci-fi thriller,7,3.4285714285714284
71264,Cloudy with a Chance of Meatballs (2009),Animation|Children|Fantasy|IMAX,2009,cloudy with a chance of meatballs,animation children fantasy imax,cloudy with a chance of meatballs animation children fantasy imax,17,3.5294117647058822
71282,"Food, Inc. (2008)",Documentary,2008,"food, inc.",documentary,"food, inc. documentary",8,3.6875
71379,Paranormal Activity (2009),Horror|Thriller,2009,paranormal activity,horror thriller,paranormal activity horror thriller,5,3.4
71464,"Serious Man, A (2009)",Comedy|Drama,2009,"serious man, a",comedy drama,"serious man, a comedy drama",11,3.227272727272727
71518,Whip It (2009),Comedy|Drama,2009,whip it,comedy drama,whip it comedy drama,5,3.1
71520,"Invention of Lying, The (2009)",Comedy,2009,"invention of lying, the",comedy,"invention of lying, the comedy",6,2.3333333333333335
71530,Surrogates (2009),Action|Sci-Fi|Thriller,2009,surrogates,action sci-fi thriller,surrogates action sci-fi thriller,14,3.0357142857142856
71535,Zombieland (2009),Action|Comedy|Horror,2009,zombieland,action comedy horror,zombieland action comedy horror,53,3.8773584905660377
71579,"Education, An (2009)",Drama|Romance,2009,"education, an",drama romance,"education, an drama romance",6,3.8333333333333335
71745,Where the Wild Things Are (2009),Adventure|Children|Drama|Fantasy|IMAX,2009,where the wild things are,adventure children drama fantasy imax,where the wild things are adventure children drama fantasy imax,12,2.6666666666666665
71838,Law Abiding Citizen (2009),Drama|Thriller,2009,law abiding citizen,drama thriller,law abiding citizen drama thriller,8,3.0625
71899,Mary and Max (2009),Animation|Comedy|Drama,2009,mary and max,animation comedy drama,mary and max animation comedy drama,10,4.2
72011,Up in the Air (2009),Drama|Romance,2009,up in the air,drama romance,up in the air drama romance,32,3.71875
72226,Fantastic Mr. Fox (2009),Adventure|Animation|Children|Comedy|Crime,2009,fantastic mr. fox,adventure animation children comedy crime,fantastic mr. fox adventure animation children comedy crime,18,4.083333333333333
72378,2012 (2009),Action|Drama|Sci-Fi|Thriller,2009,2012,action drama sci-fi thriller,2012 action drama sci-fi thriller,21,2.619047619047619
72407,"Twilight Saga: New Moon, The (2009)",Drama|Fantasy|Horror|Romance|Thriller,2009,"twilight saga: new moon, the",drama fantasy horror romance thriller,"twilight saga: new moon, the drama fantasy horror romance thriller",9,2.6666666666666665
72605,Brothers (2009),Drama|Thriller|War,2009,brothers,drama thriller war,brothers drama thriller war,5,3.5
72641,"Blind Side, The  (2009)",Drama,2009,"blind side, the",drama,"blind side, the drama",31,3.6774193548387095
72733,Invictus (2009),Drama,2009,invictus,drama,invictus drama,7,3.857142857142857
72737,"Princess and the Frog, The (2009)",Animation|Children|Fantasy|Musical|Romance,2009,"princess and the frog, the",animation children fantasy musical romance,"princess and the frog, the animation children fantasy musical romance",12,3.75
72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,2009,avatar,action adventure sci-fi imax,avatar action adventure sci-fi imax,97,3.6030927835051547
73017,Sherlock Holmes (2009),Action|Crime|Mystery|Thriller,2009,sherlock holmes,action crime mystery thriller,sherlock holmes action crime mystery thriller,58,3.853448275862069
73023,Crazy Heart (2009),Drama|Romance,2009,crazy heart,drama romance,crazy heart drama romance,5,4.1
73266,Youth in Revolt (2009),Comedy|Drama|Romance,2009,youth in revolt,comedy drama romance,youth in revolt comedy drama romance,5,3.0
73268,Daybreakers (2010),Action|Drama|Horror|Thriller,2010,daybreakers,action drama horror thriller,daybreakers action drama horror thriller,6,3.4166666666666665
73319,Leap Year (2010),Comedy|Romance,2010,leap year,comedy romance,leap year comedy romance,5,2.4
73321,"Book of Eli, The (2010)",Action|Adventure|Drama,2010,"book of eli, the",action adventure drama,"book of eli, the action adventure drama",16,3.28125
73323,"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)",Action|Crime|Mystery,2009,"girl who kicked the hornet's nest, the (luftslottet som sprängdes)",action crime mystery,"girl who kicked the hornet's nest, the (luftslottet som sprängdes) action crime mystery",5,4.2
74458,Shutter Island (2010),Drama|Mystery|Thriller,2010,shutter island,drama mystery thriller,shutter island drama mystery thriller,67,4.022388059701493
74530,Percy Jackson & the Olympians: The Lightning Thief (2010),Adventure|Fantasy,2010,percy jackson & the olympians: the lightning thief,adventure fantasy,percy jackson & the olympians: the lightning thief adventure fantasy,7,2.357142857142857
74532,Cop Out (2010),Action|Comedy|Crime,2010,cop out,action comedy crime,cop out action comedy crime,5,2.5
74545,"Ghost Writer, The (2010)",Drama|Mystery|Thriller,2010,"ghost writer, the",drama mystery thriller,"ghost writer, the drama mystery thriller",7,3.7857142857142856
74789,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,2010,alice in wonderland,adventure fantasy imax,alice in wonderland adventure fantasy imax,28,2.875
74795,Green Zone (2010),Action|Drama|Thriller|War,2010,green zone,action drama thriller war,green zone action drama thriller war,9,3.5
74868,Dorian Gray (2009),Drama|Horror|Sci-Fi,2009,dorian gray,drama horror sci-fi,dorian gray drama horror sci-fi,5,3.0
74946,She's Out of My League (2010),Comedy,2010,she's out of my league,comedy,she's out of my league comedy,9,3.2222222222222223
75805,"Bounty Hunter, The (2010)",Action|Comedy|Romance,2010,"bounty hunter, the",action comedy romance,"bounty hunter, the action comedy romance",6,2.75
75985,Repo Men (2010),Action|Sci-Fi|Thriller,2010,repo men,action sci-fi thriller,repo men action sci-fi thriller,6,3.5
76077,Hot Tub Time Machine (2010),Comedy|Sci-Fi,2010,hot tub time machine,comedy sci-fi,hot tub time machine comedy sci-fi,15,3.3
76093,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX,2010,how to train your dragon,adventure animation children fantasy imax,how to train your dragon adventure animation children fantasy imax,53,3.943396226415094
76175,Clash of the Titans (2010),Action|Adventure|Drama|Fantasy,2010,clash of the titans,action adventure drama fantasy,clash of the titans action adventure drama fantasy,13,2.3076923076923075
76251,Kick-Ass (2010),Action|Comedy,2010,kick-ass,action comedy,kick-ass action comedy,43,3.6511627906976742
76293,Date Night (2010),Action|Comedy|Romance,2010,date night,action comedy romance,date night action comedy romance,11,3.3181818181818183
77455,Exit Through the Gift Shop (2010),Comedy|Documentary,2010,exit through the gift shop,comedy documentary,exit through the gift shop comedy documentary,13,4.038461538461538
77561,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX,2010,iron man 2,action adventure sci-fi thriller imax,iron man 2 action adventure sci-fi thriller imax,47,3.5106382978723403
77800,Four Lions (2010),Comedy|Drama,2010,four lions,comedy drama,four lions comedy drama,5,4.0
77866,Robin Hood (2010),Action|Adventure|Drama|Romance|War,2010,robin hood,action adventure drama romance war,robin hood action adventure drama romance war,6,3.1666666666666665
78039,Blue Valentine (2010),Drama|Romance,2010,blue valentine,drama romance,blue valentine drama romance,5,2.8
78105,Prince of Persia: The Sands of Time (2010),Action|Adventure|Fantasy|Romance|IMAX,2010,prince of persia: the sands of time,action adventure fantasy romance imax,prince of persia: the sands of time action adventure fantasy romance imax,13,2.8846153846153846
78209,Get Him to the Greek (2010),Comedy,2010,get him to the greek,comedy,get him to the greek comedy,10,3.55
78349,Exam (2009),Mystery|Thriller,2009,exam,mystery thriller,exam mystery thriller,5,3.8
78469,"A-Team, The (2010)",Action|Comedy|Thriller,2010,"a-team, the",action comedy thriller,"a-team, the action comedy thriller",17,3.1470588235294117
78499,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,2010,toy story 3,adventure animation children comedy fantasy imax,toy story 3 adventure animation children comedy fantasy imax,55,4.109090909090909
78574,Winter's Bone (2010),Drama|Thriller,2010,winter's bone,drama thriller,winter's bone drama thriller,8,3.4375
78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,2010,shrek forever after (a.k.a. shrek: the final chapter),adventure animation children comedy fantasy imax,shrek forever after (a.k.a. shrek: the final chapter) adventure animation children comedy fantasy imax,7,3.5714285714285716
78772,"Twilight Saga: Eclipse, The (2010)",Fantasy|Romance|Thriller|IMAX,2010,"twilight saga: eclipse, the",fantasy romance thriller imax,"twilight saga: eclipse, the fantasy romance thriller imax",10,2.45
78893,"Last Airbender, The (2010)",Action|Adventure|Fantasy,2010,"last airbender, the",action adventure fantasy,"last airbender, the action adventure fantasy",6,1.9166666666666667
79008,South Park: Imaginationland (2008),Animation|Comedy|Fantasy,2008,south park: imaginationland,animation comedy fantasy,south park: imaginationland animation comedy fantasy,8,4.0
79057,Predators (2010),Action|Sci-Fi|Thriller,2010,predators,action sci-fi thriller,predators action sci-fi thriller,10,3.3
79091,Despicable Me (2010),Animation|Children|Comedy|Crime,2010,despicable me,animation children comedy crime,despicable me animation children comedy crime,38,3.6842105263157894
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,2010,inception,action crime drama mystery sci-fi thriller imax,inception action crime drama mystery sci-fi thriller imax,143,4.066433566433567
79134,Grown Ups (2010),Comedy,2010,grown ups,comedy,grown ups comedy,10,3.45
79139,"Sorcerer's Apprentice, The (2010)",Action|Adventure|Children|Comedy|Fantasy,2010,"sorcerer's apprentice, the",action adventure children comedy fantasy,"sorcerer's apprentice, the action adventure children comedy fantasy",10,3.45
79185,Knight and Day (2010),Action|Comedy|Romance,2010,knight and day,action comedy romance,knight and day action comedy romance,6,3.4166666666666665
79224,"Karate Kid, The (2010)",Action|Children|Drama,2010,"karate kid, the",action children drama,"karate kid, the action children drama",8,2.5
79242,"Kids Are All Right, The (2010)",Comedy|Drama,2010,"kids are all right, the",comedy drama,"kids are all right, the comedy drama",6,2.9166666666666665
79293,Salt (2010),Action|Thriller,2010,salt,action thriller,salt action thriller,15,2.966666666666667
79357,Mr. Nobody (2009),Drama|Fantasy|Romance|Sci-Fi,2009,mr. nobody,drama fantasy romance sci-fi,mr. nobody drama fantasy romance sci-fi,7,4.142857142857143
79428,Dinner for Schmucks (2010),Comedy,2010,dinner for schmucks,comedy,dinner for schmucks comedy,7,3.2857142857142856
79553,Ip Man 2 (2010),Action,2010,ip man 2,action,ip man 2 action,5,3.0
79592,"Other Guys, The (2010)",Action|Comedy,2010,"other guys, the",action comedy,"other guys, the action comedy",21,3.261904761904762
79695,"Expendables, The (2010)",Action|Adventure|Thriller,2010,"expendables, the",action adventure thriller,"expendables, the action adventure thriller",17,3.0588235294117645
79702,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance,2010,scott pilgrim vs. the world,action comedy fantasy musical romance,scott pilgrim vs. the world action comedy fantasy musical romance,44,3.7045454545454546
80166,"Switch, The (2010)",Comedy|Romance,2010,"switch, the",comedy romance,"switch, the comedy romance",6,2.6666666666666665
80219,Machete (2010),Action|Adventure|Comedy|Crime|Thriller,2010,machete,action adventure comedy crime thriller,machete action adventure comedy crime thriller,12,3.25
80363,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX,2010,resident evil: afterlife,action horror sci-fi thriller imax,resident evil: afterlife action horror sci-fi thriller imax,7,3.142857142857143
80463,"Social Network, The (2010)",Drama,2010,"social network, the",drama,"social network, the drama",57,3.8859649122807016
80489,"Town, The (2010)",Crime|Drama|Thriller,2010,"town, the",crime drama thriller,"town, the crime drama thriller",22,3.9545454545454546
80549,Easy A (2010),Comedy|Romance,2010,easy a,comedy romance,easy a comedy romance,27,3.7962962962962963
80693,It's Kind of a Funny Story (2010),Comedy|Drama,2010,it's kind of a funny story,comedy drama,it's kind of a funny story comedy drama,8,3.1875
80831,Let Me In (2010),Drama|Horror|Mystery,2010,let me in,drama horror mystery,let me in drama horror mystery,7,3.857142857142857
80860,Life as We Know It (2010),Comedy|Romance,2010,life as we know it,comedy romance,life as we know it comedy romance,6,3.0
80906,Inside Job (2010),Documentary,2010,inside job,documentary,inside job documentary,12,4.291666666666667
81156,Jackass 3D (2010),Action|Comedy|Documentary,2010,jackass 3d,action comedy documentary,jackass 3d action comedy documentary,6,3.9166666666666665
81229,Red (2010),Action|Comedy,2010,red,action comedy,red action comedy,20,3.5
81417,Paranormal Activity 2 (2010),Horror|IMAX,2010,paranormal activity 2,horror imax,paranormal activity 2 horror imax,5,3.7
81537,Due Date (2010),Comedy,2010,due date,comedy,due date comedy,10,3.1
81562,127 Hours (2010),Adventure|Drama|Thriller,2010,127 hours,adventure drama thriller,127 hours adventure drama thriller,18,3.8333333333333335
81564,Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi|IMAX,2010,megamind,action animation children comedy sci-fi imax,megamind action animation children comedy sci-fi imax,20,3.6
81591,Black Swan (2010),Drama|Thriller,2010,black swan,drama thriller,black swan drama thriller,42,3.630952380952381
81782,Unstoppable (2010),Action|Drama|Thriller,2010,unstoppable,action drama thriller,unstoppable action drama thriller,7,3.357142857142857
81784,Morning Glory (2010),Comedy|Drama|Romance,2010,morning glory,comedy drama romance,morning glory comedy drama romance,6,2.6666666666666665
81788,"Next Three Days, The (2010)",Crime|Drama|Romance|Thriller,2010,"next three days, the",crime drama romance thriller,"next three days, the crime drama romance thriller",7,3.857142857142857
81834,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX,2010,harry potter and the deathly hallows: part 1,action adventure fantasy imax,harry potter and the deathly hallows: part 1 action adventure fantasy imax,47,3.9893617021276597
81845,"King's Speech, The (2010)",Drama,2010,"king's speech, the",drama,"king's speech, the drama",58,4.043103448275862
81847,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX,2010,tangled,animation children comedy fantasy musical romance imax,tangled animation children comedy fantasy musical romance imax,24,3.9166666666666665
81932,"Fighter, The (2010)",Drama,2010,"fighter, the",drama,"fighter, the drama",23,3.760869565217391
82167,Love and Other Drugs (2010),Comedy|Drama|Romance,2010,love and other drugs,comedy drama romance,love and other drugs comedy drama romance,7,2.7857142857142856
82169,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",Adventure|Children|Fantasy,2010,"chronicles of narnia: the voyage of the dawn treader, the",adventure children fantasy,"chronicles of narnia: the voyage of the dawn treader, the adventure children fantasy",7,3.857142857142857
82202,"Tourist, The (2010)",Drama|Thriller,2010,"tourist, the",drama thriller,"tourist, the drama thriller",7,2.7142857142857144
82459,True Grit (2010),Western,2010,true grit,western,true grit western,28,3.75
82461,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX,2010,tron: legacy,action adventure sci-fi imax,tron: legacy action adventure sci-fi imax,19,3.236842105263158
82852,Little Fockers (2010),Comedy,2010,little fockers,comedy,little fockers comedy,6,1.8333333333333333
82854,Gulliver's Travels (2010),Adventure|Comedy|Fantasy,2010,gulliver's travels,adventure comedy fantasy,gulliver's travels adventure comedy fantasy,6,1.8333333333333333
83134,Tucker & Dale vs Evil (2010),Comedy|Horror,2010,tucker & dale vs evil,comedy horror,tucker & dale vs evil comedy horror,18,3.9166666666666665
83349,"Green Hornet, The (2011)",Action|Comedy|Crime|Fantasy|Thriller|IMAX,2011,"green hornet, the",action comedy crime fantasy thriller imax,"green hornet, the action comedy crime fantasy thriller imax",11,3.0
83613,Cowboys & Aliens (2011),Action|Sci-Fi|Thriller|Western|IMAX,2011,cowboys & aliens,action sci-fi thriller western imax,cowboys & aliens action sci-fi thriller western imax,9,3.0
83803,Day & Night (2010),Animation|Children,2010,day & night,animation children,day & night animation children,5,4.1
84152,Limitless (2011),Sci-Fi|Thriller,2011,limitless,sci-fi thriller,limitless sci-fi thriller,30,3.95
84374,No Strings Attached (2011),Comedy|Romance,2011,no strings attached,comedy romance,no strings attached comedy romance,14,2.9285714285714284
84392,"Lincoln Lawyer, The (2011)",Crime|Drama|Thriller,2011,"lincoln lawyer, the",crime drama thriller,"lincoln lawyer, the crime drama thriller",10,3.6
84601,Unknown (2011),Drama|Mystery|Thriller,2011,unknown,drama mystery thriller,unknown drama mystery thriller,6,3.3333333333333335
